address,lon,lat,name,city,district,town,encode
奉贤区杨王村,121.490108,30.892309,杨王村村委会(杨海路),上海市,奉贤区,南桥镇,0211006027
奉贤区杨通路424号,121.489103,30.894537,上海奉建彩板活动房厂,上海市,奉贤区,南桥镇,0211006028
奉贤区柘林村,121.471041,30.838151,中共柘林村支部委员会,上海市,奉贤区,柘林镇,0211003008
奉贤区梁典村,121.598204,30.963714,梁典村村委会,上海市,奉贤区,金汇镇,0211001031
奉贤区梅园村,121.597016,30.990492,梅园村村委会,上海市,奉贤区,金汇镇,0211001032
奉贤区横桥村,121.770763,30.927735,上海奉贤平海冲压件厂,上海市,奉贤区,四团镇,0211002004
奉贤区正博路1881号,121.749763,30.876618,临港智造·玉兰园,上海市,奉贤区,海湾镇,0211007004
奉贤区正嘉路299号,121.771152,30.875465,麦格纳汽车外饰系统（上海）有限公司,上海市,奉贤区,海湾镇,0211007005
奉贤区正嘉路平岚路交界口工地生活区,121.771152,30.875465,麦格纳汽车外饰系统（上海）有限公司,上海市,奉贤区,海湾镇,0211007005
奉贤区正旭路1058号,121.748017,30.881866,瑞庭时代(上海)新能源科技有限公司,上海市,奉贤区,四团镇,0211002020
奉贤区正环路158弄,121.479929,30.912244,奉贤区青青草幼儿园(东部),上海市,奉贤区,南桥镇,0211006029
奉贤区民乐路28弄,121.564779,30.861781,世茂爱马尚郡,上海市,奉贤区,海湾镇,0211007006
奉贤区民乐路88弄,121.564819,30.861638,世茂爱马尚郡,上海市,奉贤区,海湾镇,0211007006
奉贤区水闸路14弄,121.681412,30.922914,奉贤水产病害防治中心洪庙分站,上海市,奉贤区,奉城镇,0211005040
奉贤区永南路1688号,121.516810,31.006156,上海农富果品有限公司,上海市,奉贤区,金汇镇,0211001033
奉贤区永欣新村,121.450367,30.914194,解放四区永欣新村,上海市,奉贤区,南桥镇,0211006015
奉贤区汇中路116号,121.473927,30.985063,上海市奉贤区西渡街道金汇汇中路,上海市,奉贤区,西渡街道,0211008008
奉贤区汇中路126号,121.399550,30.962129,邬桥汇安小区,上海市,奉贤区,庄行镇,0211010015
奉贤区汇安小区,121.399132,30.963196,邬桥汇安小区,上海市,奉贤区,庄行镇,0211010015
奉贤区汇安村,121.402425,30.960162,中共汇安村支部委员会,上海市,奉贤区,庄行镇,0211010016
奉贤区江南路151号,121.463083,30.902771,江海花园,上海市,奉贤区,南桥镇,0211006030
奉贤区江海二村,121.456724,30.901689,江海二村安全小区北区,上海市,奉贤区,南桥镇,0211006031
奉贤区江海新村,121.458229,30.906788,江海新村(南桥菜场路),上海市,奉贤区,南桥镇,0211006032
奉贤区江海村,121.444970,30.894471,江海村,上海市,奉贤区,南桥镇,0211006033
奉贤区江海路90弄,121.459530,30.903133,江海花园,上海市,奉贤区,南桥镇,0211006030
奉贤区沈陆村,121.453423,30.894654,沈陆村村委会,上海市,奉贤区,南桥镇,0211006034
奉贤区沪杭公路113号,121.431506,30.992697,锦港新村,上海市,奉贤区,西渡街道,0211008009
奉贤区沪杭公路149弄,121.431849,30.991561,水闸小区,上海市,奉贤区,西渡街道,0211008010
奉贤区沪杭公路1758号,121.451214,30.934278,上海亨时服饰有限公司,上海市,奉贤区,南桥镇,0211006035
奉贤区沪杭公路303弄,121.434350,30.987661,浦江花园南区,上海市,奉贤区,西渡街道,0211008011
奉贤区沪杭公路32弄,121.425967,30.993002,上海锦奉混凝土有限公司,上海市,奉贤区,西渡街道,0211008012
奉贤区沪杭公路397弄,121.435450,30.984989,果园小区(沪杭公路辅路),上海市,奉贤区,西渡街道,0211008013
奉贤区沪杭公路418弄,121.434301,30.984178,巨龙台湾城,上海市,奉贤区,西渡街道,0211008014
奉贤区沪杭公路66弄,121.442843,30.962101,肖塘新村,上海市,奉贤区,奉浦街道,0211009006
奉贤区沪杭公路768号,121.440339,30.969653,上海天秀服饰有限公司,上海市,奉贤区,西渡街道,0211008015
奉贤区沪杭公路967弄,121.443752,30.963843,北虹新村,上海市,奉贤区,奉浦街道,0211009016
奉贤区油车弄74号,121.396998,30.907343,奉贤区庄行幼儿园,上海市,奉贤区,庄行镇,0211010017
奉贤区沿河港路350弄,121.474042,30.917795,上海市奉贤区人民政府,上海市,奉贤区,南桥镇,0211006024
奉贤区沿浦路200号,121.424193,30.990447,上海辽申幕墙工程有限公司(沿浦路),上海市,奉贤区,西渡街道,0211008016
奉贤区泰南新村,121.554266,30.908794,曹家湾,上海市,奉贤区,青村镇,0211004027
奉贤区泰叶路159弄,121.561081,30.977679,金汇市场监督管理所,上海市,奉贤区,金汇镇,0211001034
奉贤区泰青公路119弄,121.564872,30.985490,奉贤区泰日学校小学部,上海市,奉贤区,金汇镇,0211001035
奉贤区泰青公路119弄128支弄,121.567340,30.984166,申亚书香水岸,上海市,奉贤区,金汇镇,0211001036
奉贤区泰青公路294弄,121.570025,30.917447,上海和中塑料化工有限公司,上海市,奉贤区,青村镇,0211004028
奉贤区泰青公路619弄,121.570025,30.917447,上海和中塑料化工有限公司,上海市,奉贤区,青村镇,0211004028
奉贤区泰青路278号,121.564533,30.982567,金色摇篮幼儿园(泰日·新建路),上海市,奉贤区,金汇镇,0211001037
奉贤区泽丰路262弄,121.486012,30.930086,恒盛·湖畔豪庭西区,上海市,奉贤区,金海街道,0211011013
奉贤区泽丰路88弄,121.489276,30.930986,恒盛·湖畔豪庭东区,上海市,奉贤区,金海街道,0211011014
奉贤区洪庙路126弄,121.688285,30.926396,欣乐别墅,上海市,奉贤区,奉城镇,0211005041
奉贤区洪庙路247弄,121.692351,30.926583,洪庙路247弄1-43号小区,上海市,奉贤区,奉城镇,0211005042
奉贤区洪西村,121.671280,30.927651,洪西村村委会,上海市,奉贤区,奉城镇,0211005043
奉贤区浦星公路9618号,121.532927,30.842463,上海浩赛保温工程有限公司,上海市,奉贤区,海湾镇,0211007007
奉贤区浦灵路1328号,121.409520,30.970170,耀东村,上海市,奉贤区,庄行镇,0211010018
奉贤区浦秀村,121.403989,30.982166,上海市奉贤区庄行镇北横路,上海市,奉贤区,庄行镇,0211010019
奉贤区海光路168弄,121.571556,30.858131,海滨二村南区,上海市,奉贤区,海湾镇,0211007008
奉贤区海兴路1501弄,121.588447,30.860874,星辉奶油草莓基地,上海市,奉贤区,海湾镇,0211007009
奉贤区海兴路1750号,121.572985,30.857462,光明乳业乳品四厂,上海市,奉贤区,海湾镇,0211007010
奉贤区海兴路479号,121.598899,30.863027,上海市奉贤区海湾镇海兴路479号,上海市,奉贤区,海湾镇,0211007011
奉贤区海旗路1518弄,121.737772,30.894687,平安富邸,上海市,奉贤区,四团镇,0211002021
奉贤区海淀路258弄,121.627143,30.912472,金狮家具(上海)有限公司,上海市,奉贤区,奉城镇,0211005044
奉贤区海滨二村,121.569991,30.858337,海滨二村南区,上海市,奉贤区,海湾镇,0211007008
奉贤区海滨新一村,121.568670,30.862327,海滨一村,上海市,奉贤区,海湾镇,0211007003
奉贤区海马路5888弄,121.514321,30.824069,绿地·香颂,上海市,奉贤区,海湾镇,0211007012
奉贤区清宁路359弄,121.514223,30.941764,白沙通苑,上海市,奉贤区,金汇镇,0211001038
奉贤区清宁路488弄,121.511378,30.942332,清雅苑,上海市,奉贤区,金汇镇,0211001039
奉贤区渔沥村,121.395616,30.967250,渔沥村村委会,上海市,奉贤区,庄行镇,0211010020
奉贤区港佳路515弄,121.733283,30.931714,锦港佳苑1期,上海市,奉贤区,四团镇,0211002022
奉贤区港坤路399弄,121.735147,30.933156,佳源汇景华庭,上海市,奉贤区,四团镇,0211002023
奉贤区港极路568号,121.721410,30.897609,红庄新苑,上海市,奉贤区,四团镇,0211002024
奉贤区港极路568弄,121.720692,30.898852,红庄新苑,上海市,奉贤区,四团镇,0211002024
奉贤区湖堤路199弄,121.493402,30.935309,合景万景峰(建设中),上海市,奉贤区,金海街道,0211011015
奉贤区湖堤路399弄,121.492523,30.935002,合景万景峰(建设中),上海市,奉贤区,金海街道,0211011015
奉贤区湾张村,121.529979,30.920484,湾张村村委会,上海市,奉贤区,青村镇,0211004029
奉贤区灯塔村,121.424610,30.984760,灯塔村村委会,上海市,奉贤区,西渡街道,0211008017
奉贤区灯民村,121.635785,30.906503,中共奉城镇灯民村支部委员会,上海市,奉贤区,奉城镇,0211005045
奉贤区燎北村,121.639052,30.868821,燎北村,上海市,奉贤区,海湾镇,0211007013
奉贤区燎原一村,121.640103,30.866172,燎原小区一村北村,上海市,奉贤区,海湾镇,0211007014
奉贤区燎原三组,121.474042,30.917795,上海市奉贤区人民政府,上海市,奉贤区,南桥镇,0211006024
奉贤区环城东路562号,121.460848,30.938402,上海新时代药业有限公司,上海市,奉贤区,奉浦街道,0211009017
奉贤区环城东路570弄,121.460558,30.938172,上海市奉贤中等专业学校,上海市,奉贤区,奉浦街道,0211009018
奉贤区环城东路885弄,121.470012,30.928033,绿地南桥新苑二期东区,上海市,奉贤区,奉浦街道,0211009019
奉贤区环城南路1065弄,121.452376,30.901047,阳光园东区,上海市,奉贤区,南桥镇,0211006036
奉贤区环城南路1128弄,121.448148,30.902990,阳光春城,上海市,奉贤区,南桥镇,0211006037
奉贤区环城南路1309弄,121.447078,30.901332,阳光园西区,上海市,奉贤区,南桥镇,0211006038
奉贤区环城西路3311号,121.431597,30.957457,上海奉浦苏宁易购销售有限公司,上海市,奉贤区,奉浦街道,0211009020
奉贤区瓦洪公路3396号,121.691768,30.929679,盘龙小区,上海市,奉贤区,奉城镇,0211005046
奉贤区申隆一村,121.576910,30.888159,申隆一村村委会,上海市,奉贤区,青村镇,0211004030
奉贤区申隆二村,121.561432,30.888297,申隆二村,上海市,奉贤区,青村镇,0211004031
奉贤区百团路198弄,121.516549,30.955826,海尚盛苑,上海市,奉贤区,金汇镇,0211001040
奉贤区百富路388弄,121.492796,30.911457,卓越世纪中心,上海市,奉贤区,南桥镇,0211006039
奉贤区百曲村,121.526077,30.962523,金汇镇百曲村远程教育点,上海市,奉贤区,金汇镇,0211001041
奉贤区益民村,121.649564,30.893863,益民村,上海市,奉贤区,奉城镇,0211005047
奉贤区瞭海路239弄,121.569394,30.866045,聚祥苑,上海市,奉贤区,海湾镇,0211007015
奉贤区福光路160弄,121.520624,30.921085,张弄盛苑,上海市,奉贤区,青村镇,0211004032
奉贤区秀韵路105弄,121.520597,30.934345,灏景湾,上海市,奉贤区,金汇镇,0211001042
奉贤区立新路136弄,121.460302,30.914290,南桥,上海市,奉贤区,南桥镇,0211006040
奉贤区红庄村,121.725554,30.897864,红庄村村委会,上海市,奉贤区,四团镇,0211002025
奉贤区红旗村,121.634262,30.942045,红旗村,上海市,奉贤区,奉城镇,0211005048
奉贤区耀光小区,121.396854,30.961324,邬桥耀光小区,上海市,奉贤区,庄行镇,0211010004
奉贤区联民村,121.650940,30.873689,奉城镇启民村民委员会,上海市,奉贤区,奉城镇,0211005049
奉贤区聚秀路178弄,121.507764,30.965242,聚秀佳苑,上海市,奉贤区,金汇镇,0211001043
奉贤区聚秀路199弄,121.507764,30.965242,聚秀佳苑,上海市,奉贤区,金汇镇,0211001043
奉贤区肖南路1268号,121.445713,30.931270,上海长隆工业设备有限公司(肖南路),上海市,奉贤区,南桥镇,0211006041
奉贤区肖南路68弄,121.437754,30.958493,幸福里,上海市,奉贤区,奉浦街道,0211009021
奉贤区肖塘路146号,121.437394,30.962613,乐康苑,上海市,奉贤区,奉浦街道,0211009022
奉贤区肖塘路146弄,121.437786,30.962588,乐康苑,上海市,奉贤区,奉浦街道,0211009022
奉贤区育秀东路13号,121.471908,30.910368,育秀东区(南港路),上海市,奉贤区,南桥镇,0211006042
奉贤区育秀九区,121.470014,30.908887,育秀九区,上海市,奉贤区,南桥镇,0211006043
奉贤区育秀八区,121.468226,30.908514,育秀八区,上海市,奉贤区,南桥镇,0211006016
奉贤区育秀六区,121.462980,30.906363,南桥镇育秀六区,上海市,奉贤区,南桥镇,0211006044
奉贤区育秀十一区,121.472231,30.907101,育秀东区(南港路),上海市,奉贤区,南桥镇,0211006042
奉贤区育秀路1288弄,121.451129,30.906889,阳光四季园,上海市,奉贤区,南桥镇,0211006045
奉贤区育秀路209号,121.465714,30.908744,育秀7区,上海市,奉贤区,南桥镇,0211006046
奉贤区育秀路438弄,121.463269,30.908385,亿阳戴家新苑,上海市,奉贤区,南桥镇,0211006047
奉贤区航南公路1981弄,121.554808,30.983900,申亚花满庭,上海市,奉贤区,金汇镇,0211001030
奉贤区航南公路2880号,121.523888,30.964555,上海市奉贤区金汇镇团汇公路2880号,上海市,奉贤区,金汇镇,0211001044
奉贤区航南公路5388弄,121.563601,30.987012,上海奉贤泰日机械厂,上海市,奉贤区,金汇镇,0211001045
奉贤区航谊路8号,121.461706,30.947364,宏普信息园,上海市,奉贤区,奉浦街道,0211009023
奉贤区花厅村,121.620764,30.952116,花厅,上海市,奉贤区,奉城镇,0211005050
奉贤区蔡家桥村,121.644531,30.984893,鸿市环保板加工厂,上海市,奉贤区,奉城镇,0211005051
奉贤区蔡建路1150号,121.660586,30.976861,上海市奉贤区奉城镇蔡建路,上海市,奉贤区,奉城镇,0211005052
奉贤区蔡桥村,121.643733,30.975224,上海市奉贤区奉城镇新奉公路2951号,上海市,奉贤区,奉城镇,0211005053
奉贤区西吴村,121.580842,30.945408,民安村,上海市,奉贤区,青村镇,0211004033
奉贤区西校村,121.403047,30.935186,西校村委会,上海市,奉贤区,庄行镇,0211010021
奉贤区西渡街道南渡村,121.453862,30.997659,龚家塘,上海市,奉贤区,西渡街道,0211008018
奉贤区西渡街道扶兰路18弄,121.437882,30.986769,香榭国际,上海市,奉贤区,西渡街道,0211008019
奉贤区西渡街道西闸路1118弄,121.445110,30.994173,新南家园,上海市,奉贤区,西渡街道,0211008006
奉贤区西纬四路9号,121.396973,30.941231,华明高压电气开关制造有限公司,上海市,奉贤区,庄行镇,0211010022
奉贤区西老街44弄,121.474042,30.917795,上海市奉贤区人民政府,上海市,奉贤区,南桥镇,0211006024
奉贤区西门港一村,121.738185,30.865677,中港一村,上海市,奉贤区,海湾镇,0211007016
奉贤区西闸公路1118弄,121.444942,30.994434,西渡大桥公寓,上海市,奉贤区,西渡街道,0211008020
奉贤区西闸公路1358弄,121.440599,30.991116,紫菊新苑,上海市,奉贤区,西渡街道,0211008021
奉贤区西闸公路1373弄,121.438613,30.992297,文怡花园,上海市,奉贤区,西渡街道,0211008022
奉贤区西闸公路1678号,121.431196,30.985298,水岸家苑,上海市,奉贤区,西渡街道,0211008023
奉贤区西闸公路1678弄,121.431110,30.985997,水岸家苑,上海市,奉贤区,西渡街道,0211008023
奉贤区西闸公路1800弄,121.427152,30.984706,水岸家苑二期,上海市,奉贤区,西渡街道,0211008024
奉贤区西闸公路1827号,121.429157,30.988033,鸿吉苑,上海市,奉贤区,西渡街道,0211008025
奉贤区西闸路1118弄,121.445110,30.994173,新南家园,上海市,奉贤区,西渡街道,0211008006
奉贤区西闸路75号,121.434239,30.994417,闸园新村,上海市,奉贤区,西渡街道,0211008026
奉贤区解放东路555弄,121.481867,30.918759,馨雅名筑,上海市,奉贤区,南桥镇,0211006048
奉贤区解放东路599弄,121.478719,30.918298,蓝天苑,上海市,奉贤区,南桥镇,0211006049
奉贤区解放二村,121.453739,30.912847,解放新村(南桥体育场路),上海市,奉贤区,南桥镇,0211006050
奉贤区解放村,121.536844,30.901102,解放村,上海市,奉贤区,青村镇,0211004034
奉贤区解放西路538号,121.443182,30.912109,众旺苑南区,上海市,奉贤区,南桥镇,0211006051
奉贤区贝港六区,121.445427,30.910291,贝港六区,上海市,奉贤区,南桥镇,0211006052
奉贤区贝港南区,121.446158,30.907649,贝港南区,上海市,奉贤区,南桥镇,0211006053
奉贤区贤政路333弄,121.480853,30.921194,中粮·南桥半岛,上海市,奉贤区,南桥镇,0211006022
奉贤区贤瑞路100弄,121.519094,30.922543,褚家华苑,上海市,奉贤区,青村镇,0211004035
奉贤区贤百路260弄,121.514991,30.953498,奉贤区金汇镇齐缘公寓,上海市,奉贤区,金汇镇,0211001046
奉贤区资福村,121.603450,30.966658,资福村村委会,上海市,奉贤区,金汇镇,0211001047
奉贤区路口村,121.616592,30.934528,路口村村委会,上海市,奉贤区,奉城镇,0211005054
奉贤区运河北路1098弄,121.447455,30.925193,新民旺苑(南桥运河北路),上海市,奉贤区,南桥镇,0211006054
奉贤区运河北路1351弄,121.439470,30.918270,上海市奉贤区南桥镇民旺苑民旺苑南区,上海市,奉贤区,南桥镇,0211006055
奉贤区运河北路1358弄,121.439018,30.920249,民旺苑,上海市,奉贤区,南桥镇,0211006056
奉贤区运河北路353号,121.464794,30.924622,弘泽欣园,上海市,奉贤区,奉浦街道,0211009024
奉贤区运河北路785号,121.453674,30.922295,国家电网奉贤供电公司,上海市,奉贤区,南桥镇,0211006057
奉贤区运河路200弄,121.469562,30.922516,树园新苑,上海市,奉贤区,奉浦街道,0211009025
奉贤区远东路733弄,121.460927,30.954819,上海易同科技股份有限公司(塘湾路),上海市,奉贤区,奉浦街道,0211009026
奉贤区邬康路27号,121.402207,30.961902,奉贤区消保委庄行镇分会邬桥居委会工作站,上海市,奉贤区,庄行镇,0211010023
奉贤区邮电路118号,121.640696,30.909637,邮电新村(上海交通大学医院附属第九人民医院奉城医院西南),上海市,奉贤区,奉城镇,0211005055
奉贤区邮电路188号,121.641334,30.907616,车站新村南区,上海市,奉贤区,奉城镇,0211005056
奉贤区邮电路268弄,121.640578,30.906489,奉德苑,上海市,奉贤区,奉城镇,0211005057
奉贤区邵平路1号,121.756813,30.907104,奉贤区四团住房保障和房屋管理中心,上海市,奉贤区,四团镇,0211002026
奉贤区邵靴村,121.770154,30.895742,邵靴村委会,上海市,奉贤区,四团镇,0211002027
奉贤区郊南村,121.471068,30.832376,无锡市工业设备安装有限公司,上海市,奉贤区,柘林镇,0211003009
奉贤区郭家村,121.436284,30.978155,郭家村,上海市,奉贤区,西渡街道,0211008027
奉贤区金星村,121.521213,30.992187,上海阳森精细化工有限公司,上海市,奉贤区,金汇镇,0211001048
奉贤区金汇东街小区,121.505170,30.987972,金汇东街小区,上海市,奉贤区,金汇镇,0211001049
奉贤区金汇村,121.501369,30.988924,金汇镇人民政府,上海市,奉贤区,金汇镇,0211001050
奉贤区金汇镇秀韵路105弄,121.520597,30.934345,灏景湾,上海市,奉贤区,金汇镇,0211001042
奉贤区金海公路1611弄,121.501252,30.891185,上海春尹机电机械有限公司,上海市,奉贤区,南桥镇,0211006058
奉贤区金海公路2898弄,121.501407,30.900479,杨王经济园区,上海市,奉贤区,南桥镇,0211006059
奉贤区金海公路99弄,121.512880,30.849074,奉海村,上海市,奉贤区,柘林镇,0211003010
奉贤区金海村,121.501393,30.872002,金海村村委会,上海市,奉贤区,柘林镇,0211003011
奉贤区金港村,121.455296,30.979823,金港村村委会,上海市,奉贤区,西渡街道,0211008028
奉贤区金王村,121.541211,30.879439,金王村村委会,上海市,奉贤区,青村镇,0211004036
奉贤区金碧路1959弄,121.513408,30.974401,禹洲雍贤府,上海市,奉贤区,金汇镇,0211001051
奉贤区金碧路1980弄,121.508358,30.971468,金碧汇虹苑,上海市,奉贤区,金汇镇,0211001013
奉贤区金钱公路399号,121.498954,30.989188,上海阿留服饰有限公司,上海市,奉贤区,金汇镇,0211001052
奉贤区金闸公路225弄,121.501737,30.982498,金汇社区居委会,上海市,奉贤区,金汇镇,0211001053
奉贤区金齐路188弄,121.498118,30.955754,金水苑,上海市,奉贤区,金海街道,0211011016
奉贤区金齐路348弄,121.492535,30.954213,金水新苑,上海市,奉贤区,金海街道,0211011017
奉贤区钜庭路66弄,121.416634,30.918087,上海靓邦塑粉有限公司,上海市,奉贤区,庄行镇,0211010024
奉贤区钱忠村,121.546764,30.882308,钱忠村村民委员会,上海市,奉贤区,青村镇,0211004037
奉贤区镇西路1058号,121.474042,30.917795,上海市奉贤区人民政府,上海市,奉贤区,南桥镇,0211006024
奉贤区长丰路176号,121.543347,30.873741,长丰新村(长丰路),上海市,奉贤区,青村镇,0211004038
奉贤区长堤村,121.425949,30.897537,精耕,上海市,奉贤区,庄行镇,0211010025
奉贤区长堰村,121.391513,30.827540,长堰村,上海市,金山区,漕泾镇,0211401001
奉贤区闸园路136号,121.432042,30.991434,水闸小区,上海市,奉贤区,西渡街道,0211008010
奉贤区闸园路138号,121.432683,30.992750,锦港新村,上海市,奉贤区,西渡街道,0211008009
奉贤区陆家桥村,121.625180,30.956539,中共陆家桥村支部委员会,上海市,奉贤区,奉城镇,0211005058
奉贤区陆桥村,121.616539,30.940876,上海永拓产业园,上海市,奉贤区,奉城镇,0211005059
奉贤区陈桥村,121.613774,30.923652,陈桥村,上海市,奉贤区,奉城镇,0211005060
奉贤区陈桥路2418号,121.445104,30.964221,上海奉贤区培英幼儿园,上海市,奉贤区,奉浦街道,0211009027
奉贤区陈桥路299号,121.458177,30.927783,同盛南桥花园,上海市,奉贤区,奉浦街道,0211009028
奉贤区陶宅村,121.552309,30.948218,陶宅村村委会,上海市,奉贤区,青村镇,0211004039
奉贤区集贤村,121.696600,30.915577,集贤村村委会,上海市,奉贤区,奉城镇,0211005061
奉贤区青伟路111号,121.604257,30.932979,上海银轮热交换系统有限公司,上海市,奉贤区,青村镇,0211004040
奉贤区青宁路359弄,121.515998,30.941939,白沙恒苑,上海市,奉贤区,金汇镇,0211001054
奉贤区青工路588号,121.593646,30.933740,晨光新厂,上海市,奉贤区,青村镇,0211004041
奉贤区青成路108弄,121.578813,30.925130,奉贤区规土局青村所,上海市,奉贤区,青村镇,0211004023
奉贤区青村东街76弄,121.587947,30.922725,上海创斯达热交换器有限公司,上海市,奉贤区,青村镇,0211004042
奉贤区青村人民路219弄,121.582952,30.934960,西谢家宅,上海市,奉贤区,青村镇,0211004043
奉贤区青村人民路445弄,121.583759,30.929344,北港小区,上海市,奉贤区,青村镇,0211004006
奉贤区青村镇人民路445弄,121.580418,30.927574,北港苑小区,上海市,奉贤区,青村镇,0211004044
奉贤区韩村路143弄,121.463893,30.940769,商宝兴贤公寓,上海市,奉贤区,奉浦街道,0211009007
奉贤区韩村路173弄,121.462456,30.940333,奉浦二村,上海市,奉贤区,奉浦街道,0211009029
奉贤区高桥村,121.631724,30.914960,高桥村村委会,上海市,奉贤区,奉城镇,0211005062
奉贤区鸿乐路155弄,121.429852,30.988447,鸿宝二村南区,上海市,奉贤区,西渡街道,0211008029
奉贤区龙尖村,121.732689,30.898712,奉贤区平安学校南校区,上海市,奉贤区,四团镇,0211002028
宝山区一二八纪念东路518弄,121.478673,31.328222,象屿郦庭南区,上海市,宝山区,高境镇,0210905001
宝山区一二八纪念路149号,121.463752,31.327884,昌鑫时代绿园,上海市,宝山区,张庙街道,0210906001
宝山区一二八纪念路21号,121.446012,31.325300,好家园(一二八纪念路),上海市,宝山区,张庙街道,0210906002
宝山区一二八纪念路55弄,121.466517,31.328916,盛达家园,上海市,宝山区,淞南镇,0210907001
宝山区一二八纪念路688弄,121.453230,31.325793,三湘盛世花园1期(通河路),上海市,宝山区,张庙街道,0210906003
宝山区一二八纪念路782号,121.450191,31.325579,三湘盛世花园2期(通河路),上海市,宝山区,张庙街道,0210906004
宝山区一二八纪念路811弄,121.449298,31.326122,昌鑫协和园,上海市,宝山区,张庙街道,0210906005
宝山区一二八纪念路933弄,121.447033,31.325401,好家园(一二八纪念路),上海市,宝山区,张庙街道,0210906002
宝山区一二八纪念路967弄,121.445660,31.325130,好家园(一二八纪念路),上海市,宝山区,张庙街道,0210906002
宝山区一二八纪念路988号,121.447078,31.323764,共和新路4739弄,上海市,宝山区,高境镇,0210905002
宝山区三星村,121.350613,31.310970,上海宝山城市工业园区管理委员会,上海市,宝山区,大场镇,0210904002
宝山区三桥村,121.371459,31.460540,三桥村委会(金石路),上海市,宝山区,罗泾镇,0210901002
宝山区三泉路1495弄,121.438414,31.325002,共康公寓,上海市,宝山区,庙行镇,0210908001
宝山区三泉路1858弄,121.437400,31.332941,宝宸共和家园南区,上海市,宝山区,庙行镇,0210908002
宝山区三泉路1859弄,121.436180,31.330029,宝宸怡景园,上海市,宝山区,庙行镇,0210908003
宝山区三门路485弄,121.494249,31.314070,逸仙二村东区,上海市,宝山区,高境镇,0210905003
宝山区三门路489弄,121.492497,31.313197,逸仙二村西区,上海市,宝山区,高境镇,0210905004
宝山区三门路497弄,121.493004,31.311857,三门路449弄小区,上海市,宝山区,高境镇,0210905005
宝山区三门路505弄,121.490590,31.311741,三门路510弄小区,上海市,宝山区,高境镇,0210905006
宝山区三门路555弄,121.489261,31.311993,三门路555弄小区,上海市,宝山区,高境镇,0210905007
宝山区三门路559弄,121.488536,31.311777,军休欣苑,上海市,宝山区,高境镇,0210905008
宝山区上大路1288弄,121.384399,31.308595,上大聚丰园,上海市,宝山区,大场镇,0210904003
宝山区上大路128弄,121.407098,31.311905,上大阳光乾静园,上海市,宝山区,大场镇,0210904004
宝山区上大路1329弄,121.382883,31.311620,祁连三村,上海市,宝山区,大场镇,0210904005
宝山区上大路132号,121.394172,31.311525,上海大学宝山校区,上海市,宝山区,大场镇,0210904006
宝山区上大路178弄,121.405910,31.311015,成事高邸,上海市,宝山区,大场镇,0210904007
宝山区上大路218弄,121.408441,31.314160,上海动漫衍生产业园(上大路),上海市,宝山区,大场镇,0210904008
宝山区上大路2弄,121.408725,31.313279,沪太路2660弄小区,上海市,宝山区,大场镇,0210904009
宝山区上大路688号,121.390820,31.310990,上大附中,上海市,宝山区,大场镇,0210904010
宝山区上大路99号,121.393502,31.316899,上海大学宝山校区,上海市,宝山区,大场镇,0210904006
宝山区业绩路23号,121.356050,31.302329,起垒公寓,上海市,宝山区,大场镇,0210904011
宝山区业绩路800号,121.356008,31.314700,大朱巷,上海市,宝山区,大场镇,0210904012
宝山区业绩路8号,121.354866,31.301150,上海成洁货架有限公司,上海市,宝山区,大场镇,0210904013
宝山区东升路6号,121.332292,31.496498,海君尔磨料磨具厂,上海市,宝山区,罗泾镇,0210901003
宝山区东升路70弄,121.500314,31.374662,淞滨路48弄,上海市,宝山区,吴淞街道,0210909001
宝山区东升路73号,121.499881,31.374551,淞滨路48弄,上海市,宝山区,吴淞街道,0210909001
宝山区东升路75号,121.499650,31.374382,淞滨路48弄,上海市,宝山区,吴淞街道,0210909001
宝山区东南弄村,121.350372,31.412339,东南弄村公寓,上海市,宝山区,罗店镇,0210902002
宝山区东南弄街124号,121.344684,31.414199,古镇苑,上海市,宝山区,罗店镇,0210902003
宝山区东太东路777号,121.372161,31.389492,上海福斯达工艺品有限公司,上海市,宝山区,罗店镇,0210902004
宝山区东太东路838号,121.371339,31.388723,鸭毛沟宅,上海市,宝山区,罗店镇,0210902005
宝山区东太东路885号,121.369732,31.388276,月马施盛世园,上海市,宝山区,罗店镇,0210902006
宝山区东太路118号,121.365723,31.386163,罗南二村北区,上海市,宝山区,罗店镇,0210902007
宝山区东太路219弄,121.363718,31.386068,小天鹅幼儿园(南东路),上海市,宝山区,罗店镇,0210902008
宝山区东太路241号,121.363769,31.385690,罗南二村西区,上海市,宝山区,罗店镇,0210902009
宝山区东太路260弄,121.364393,31.384921,罗南二村西区,上海市,宝山区,罗店镇,0210902009
宝山区东太路362号,121.361375,31.384410,罗南一村南区,上海市,宝山区,罗店镇,0210902010
宝山区东太路44号,121.361211,31.384731,罗南一村南区,上海市,宝山区,罗店镇,0210902010
宝山区东太路498号,121.359441,31.383643,富泰苑(南卫路),上海市,宝山区,罗店镇,0210902011
宝山区东太路80弄,121.367327,31.386209,罗南二村东区,上海市,宝山区,罗店镇,0210902012
宝山区东方红村,121.403594,31.279592,金鑫花园(华灵路),上海市,宝山区,大场镇,0210904014
宝山区东林路395弄,121.492753,31.408430,临江苑(友谊路),上海市,宝山区,友谊路街道,0210910001
宝山区东林路589号,121.489771,31.413344,宝山中学,上海市,宝山区,友谊路街道,0210910002
